Player,Solo score,Solo top1,Solo kd,Solo winRatio,Solo matches,Solo kills,Solo minutesPlayed,Duos score,Duos top1,Duos kd,Duos winRatio,Duos matches,Duos kills,Duos minutesPlayed,Trios score,Trios top1,Trios kd,Trios winRatio,Trios matches,Trios kills,Trios minutesPlayed,Squads score,Squads top1,Squads kd,Squads winRatio,Squads matches,Squads kills,Squads minutesPlayed,LTM score,LTM top1,LTM top3,LTM kd,LTM winRatio,LTM matches,LTM kills,LTM minutesPlayed,most_played_mode
ImInTheJungle,655163,488,2.47,8.1,6031,13676,26030,781723,714,3.42,13.4,5346,15863,27782,631244.0,272.0,3.26,11.4,2387.0,6890.0,23447.0,1285417.0,795.0,2.77,9.4,8485.0,21316.0,49895.0,179414.0,273.0,219.0,4.02,11.6,2362.0,8399.0,5791.0,Squads
Geri.-,1005589,1152,5.14,25.8,4471,17065,28719,315784,546,4.15,21.6,2533,8244,9585,34201.0,15.0,2.78,11.1,135.0,334.0,1444.0,1995674.0,2364.0,4.85,23.6,10008.0,37111.0,59937.0,203073.0,215.0,141.0,4.36,15.8,1358.0,4979.0,5591.0,Squads
windinhishair,174754,44,1.55,4.2,1039,1540,8883,1878211,1463,2.98,15.3,9545,24098,67154,364287.0,160.0,2.81,11.6,1380.0,3425.0,15269.0,935570.0,376.0,2.45,8.2,4580.0,10293.0,37239.0,210847.0,70.0,66.0,9.59,10.6,658.0,5638.0,6802.0,Duos
Twitch YkzTofu,717170,128,1.93,2.1,6193,11700,27675,1003889,563,2.35,6.6,8524,18717,33313,612825.0,120.0,2.18,3.9,3094.0,6481.0,26337.0,1015508.0,235.0,2.17,3.2,7255.0,15227.0,39310.0,44886.0,11.0,12.0,4.64,5.0,220.0,970.0,1260.0,Duos
HueyIFreeman,2755482,507,1.69,3.0,17095,28102,110511,309210,277,1.88,9.0,3067,5247,10886,18988.0,2.0,1.59,2.1,95.0,148.0,742.0,268084.0,77.0,1.43,2.6,2953.0,4116.0,10642.0,59594.0,31.0,42.0,2.32,4.9,634.0,1396.0,2096.0,Solo
VRTX Tekmarr,1537475,559,3.87,7.0,7983,28701,50603,437473,516,5.07,13.6,3793,16612,13169,474845.0,161.0,3.75,8.5,1888.0,6481.0,19714.0,902488.0,561.0,4.35,9.5,5912.0,23276.0,31584.0,34725.0,64.0,66.0,4.07,9.3,685.0,2528.0,1102.0,Solo
Ƶ Ø M Ƀ Ɨ Ɨ 67,51476,4,1.28,1.5,260,328,2291,1841340,1198,3.18,19.2,6229,15980,68270,582241.0,334.0,3.38,16.7,1995.0,5608.0,22549.0,876369.0,316.0,2.08,8.3,3795.0,7251.0,34856.0,56568.0,3.0,7.0,6.55,1.8,169.0,1088.0,2067.0,Duos
USE CODE -IQG7,1119389,35,0.88,0.3,11746,10311,50246,1632260,593,1.72,6.6,9020,14456,64861,,,,,,,,587923.0,82.0,1.14,2.2,3710.0,4139.0,25280.0,1171276.0,89.0,91.0,3.52,2.8,3195.0,10933.0,25611.0,Solo
SchatachlKill,1415334,361,1.6,4.3,8302,12679,58602,469482,462,2.05,13.2,3490,6208,15664,124103.0,52.0,1.51,11.0,471.0,634.0,5745.0,1343761.0,735.0,1.91,9.6,7627.0,13190.0,50639.0,43562.0,23.0,18.0,2.87,7.7,300.0,795.0,1464.0,Solo
BL SliX,1221604,503,2.86,6.4,7918,21230,48164,419460,342,4.16,10.8,3179,11811,13849,569063.0,230.0,2.81,11.8,1952.0,4844.0,25947.0,1140557.0,907.0,3.43,10.9,8329.0,25468.0,46099.0,54216.0,37.0,39.0,4.9,7.8,475.0,2147.0,1551.0,Squads
ooシシoo,1321540,498,2.27,8.1,6176,12886,52599,1027958,842,3.29,18.0,4685,12634,35894,110702.0,42.0,2.21,12.1,347.0,673.0,5180.0,887587.0,528.0,2.8,12.1,4353.0,10710.0,31952.0,18109.0,2.0,5.0,4.29,2.0,98.0,412.0,654.0,Solo
DGusta96,946594,294,2.61,5.6,5211,12839,36678,660440,552,4.0,15.9,3472,11678,22692,483532.0,207.0,2.8,10.8,1924.0,4815.0,19075.0,1257041.0,613.0,3.16,9.9,6200.0,17645.0,47129.0,100338.0,25.0,26.0,4.76,6.5,382.0,1699.0,3633.0,Squads
ZeZ_Chimpanezz,444971,251,2.87,11.4,2195,5574,15656,795024,784,3.57,21.0,3729,10520,28598,192947.0,146.0,5.66,28.5,512.0,2073.0,6749.0,1913309.0,1384.0,3.42,21.2,6540.0,17652.0,70227.0,106538.0,76.0,66.0,4.28,15.7,483.0,1743.0,3399.0,Squads
PlasticDreamssTV,653785,171,1.64,4.1,4159,6527,25800,1429536,1005,2.02,9.3,10825,19853,55323,180805.0,39.0,1.72,4.5,870.0,1426.0,7680.0,1080094.0,376.0,1.78,5.2,7228.0,12167.0,42856.0,316461.0,109.0,106.0,3.55,7.2,1524.0,5026.0,8762.0,Duos
Twitch Chica_Tw,626624,42,1.49,1.1,3843,5678,26863,704746,214,2.05,6.1,3506,6738,30225,818600.0,244.0,1.97,6.8,3567.0,6549.0,36722.0,1197097.0,209.0,1.85,3.5,6031.0,10765.0,50930.0,17203.0,2.0,3.0,6.17,2.7,73.0,438.0,560.0,Squads
ePandas Setunia,541975,71,0.84,1.3,5579,4614,23423,1553281,587,1.18,6.7,8802,9682,64319,137494.0,35.0,1.81,5.5,634.0,1086.0,5839.0,1115612.0,207.0,0.96,2.8,7440.0,6966.0,49195.0,482018.0,153.0,214.0,1.61,6.0,2571.0,3902.0,16000.0,Duos
TD xKumu,841991,458,3.29,9.2,4994,14940,32102,367768,372,4.57,18.8,1984,7361,11334,685723.0,289.0,2.74,10.9,2663.0,6503.0,28519.0,1451464.0,964.0,3.18,11.2,8574.0,24234.0,57007.0,66225.0,90.0,63.0,6.87,18.1,496.0,2791.0,1956.0,Squads
Ψ king,826672,80,1.15,1.6,4918,5554,38563,1009635,540,2.37,12.6,4275,8856,37808,848742.0,195.0,1.46,4.2,4682.0,6557.0,38545.0,662871.0,117.0,1.52,3.1,3832.0,5637.0,28253.0,32848.0,10.0,11.0,3.09,6.7,150.0,433.0,1223.0,Solo
Рlunger,565505,123,1.9,2.3,5240,9734,21143,1099641,796,2.87,10.8,7345,18778,37857,586816.0,134.0,2.08,4.7,2825.0,5592.0,25314.0,1093267.0,434.0,2.21,5.5,7942.0,16605.0,42683.0,25261.0,16.0,27.0,3.06,7.4,216.0,611.0,853.0,Squads
DommyLlamaTTV,1935559,100,0.88,0.9,10726,9330,88090,606295,217,1.13,7.8,2790,2912,25213,114966.0,22.0,1.29,4.3,511.0,631.0,5222.0,688414.0,72.0,1.06,2.0,3635.0,3793.0,30673.0,458977.0,108.0,5.0,3.38,14.5,746.0,2157.0,5013.0,Solo
KZR Kevzter.,650180,417,3.27,6.5,6379,19501,22286,1707009,2145,6.03,22.5,9546,44602,52730,154445.0,78.0,4.89,14.9,524.0,2181.0,4960.0,832105.0,656.0,3.84,12.4,5275.0,17749.0,29566.0,485244.0,402.0,422.0,4.61,13.5,2983.0,11886.0,14768.0,Duos
S.P.D Emergency,234385,41,0.88,1.6,2490,2147,10415,1666892,1076,1.2,10.5,10271,11011,66281,198456.0,78.0,0.9,9.8,794.0,643.0,9376.0,1244807.0,497.0,0.97,6.6,7534.0,6849.0,53816.0,139644.0,65.0,73.0,2.62,9.3,696.0,1656.0,4063.0,Duos
GW_Kurara,1154819,677,3.72,11.8,5746,18860,43094,524194,536,4.39,22.4,2393,8153,17304,818881.0,396.0,3.06,14.8,2669.0,6956.0,34020.0,846455.0,441.0,3.06,12.1,3639.0,9796.0,36693.0,63659.0,72.0,50.0,3.98,9.2,785.0,2836.0,1738.0,Solo
Sleptt,158059,27,1.41,2.0,1352,1873,6574,2546065,1213,2.22,8.9,13692,27740,90012,157076.0,44.0,1.67,6.0,730.0,1143.0,6632.0,484015.0,105.0,1.72,3.4,3085.0,5124.0,19332.0,130351.0,52.0,40.0,5.47,11.2,465.0,2258.0,3914.0,Duos
nоsh ӝ,217232,76,2.06,4.3,1764,3476,9058,1379413,1254,3.87,23.2,5396,16011,47288,711773.0,346.0,2.89,13.1,2636.0,6607.0,29248.0,1033899.0,617.0,2.88,11.5,5348.0,13612.0,36737.0,337109.0,273.0,316.0,4.34,21.3,1279.0,4367.0,9840.0,Duos
Lewk.,1008279,476,2.97,6.2,7643,21320,34366,685237,571,3.82,15.2,3768,12224,23154,229638.0,120.0,3.45,13.3,900.0,2692.0,8528.0,1418894.0,727.0,2.86,8.5,8530.0,22330.0,51273.0,68924.0,24.0,26.0,3.18,4.7,509.0,1540.0,2389.0,Squads
Z DarkSide,817791,163,1.61,3.8,4308,6658,33049,440744,241,2.41,11.7,2055,4379,16791,252496.0,70.0,1.62,6.7,1050.0,1592.0,11639.0,1827110.0,503.0,1.72,5.4,9399.0,15312.0,74089.0,368326.0,101.0,29.0,3.5,6.7,1499.0,4894.0,11983.0,Squads
Martyška,2429950,227,1.0,0.9,25343,25194,105969,181981,60,1.49,4.3,1393,1987,7321,127470.0,34.0,1.4,5.8,585.0,774.0,6072.0,601955.0,145.0,1.38,3.4,4255.0,5654.0,24633.0,195865.0,15.0,19.0,1.98,1.2,1265.0,2473.0,6274.0,Solo
DonHyena,156500,84,1.63,8.0,1054,1582,6093,2384227,2096,2.61,19.3,10862,22840,83335,123147.0,56.0,1.59,11.5,485.0,684.0,5509.0,657077.0,364.0,1.85,9.9,3685.0,6155.0,24969.0,123915.0,66.0,83.0,3.11,9.4,700.0,1973.0,4322.0,Duos
Mr Simba847,623138,161,1.52,3.2,5009,7384,26302,724242,414,2.14,5.8,7129,14374,26977,873270.0,248.0,2.04,5.9,4173.0,8018.0,40301.0,1120597.0,379.0,1.7,4.4,8600.0,14012.0,48860.0,76436.0,57.0,82.0,2.18,3.9,1452.0,3044.0,2509.0,Squads
CH1LLMON,911140,116,1.63,1.9,6124,9795,36812,239575,81,1.7,6.1,1333,2128,10141,1174583.0,464.0,2.89,9.9,4699.0,12222.0,46047.0,1013998.0,253.0,2.11,5.1,4950.0,9934.0,40917.0,15772.0,5.0,6.0,4.27,6.0,84.0,337.0,494.0,Solo
TTV.SkellySkillz,157584,40,2.1,3.5,1128,2281,6134,2408037,2141,3.23,15.2,14044,38401,82028,181957.0,66.0,2.3,9.2,714.0,1492.0,7508.0,589686.0,286.0,2.56,7.1,4008.0,9528.0,22123.0,43260.0,30.0,35.0,4.4,12.3,243.0,938.0,1376.0,Duos
AdLeR ж,774165,157,1.58,2.5,6398,9866,31901,1107858,820,1.96,7.2,11369,20630,37981,443480.0,151.0,2.28,8.0,1886.0,3955.0,19447.0,1009341.0,392.0,1.82,4.9,8014.0,13857.0,40129.0,187555.0,128.0,151.0,2.17,5.0,2543.0,5234.0,6402.0,Duos
Santigold-,241888,38,1.25,2.5,1518,1848,10217,1391813,597,2.01,9.0,6647,12148,52853,432816.0,112.0,1.78,5.8,1943.0,3256.0,19695.0,1261049.0,324.0,1.93,5.2,6241.0,11441.0,50533.0,372667.0,18.0,30.0,7.48,2.2,814.0,5951.0,8792.0,Duos
Donsuki,346619,51,1.45,1.8,2768,3943,13190,1853846,952,1.92,9.0,10534,18362,68110,155552.0,66.0,2.16,10.1,651.0,1265.0,6139.0,977771.0,305.0,1.67,5.5,5525.0,8740.0,37263.0,408919.0,69.0,67.0,5.26,4.7,1467.0,7347.0,12424.0,Duos
Рrеdator,967795,533,3.08,9.6,5551,15463,41820,169005,225,4.3,15.0,1500,5481,6171,938236.0,434.0,3.3,13.4,3236.0,9238.0,37965.0,1264206.0,810.0,3.53,12.7,6379.0,19640.0,51314.0,16522.0,17.0,10.0,7.59,19.8,86.0,524.0,395.0,Squads
Codek8 Twitch,1369373,662,2.48,9.4,7040,15843,46751,639561,296,1.75,4.5,6543,10920,24135,358869.0,101.0,2.01,5.9,1705.0,3227.0,15521.0,972139.0,250.0,1.75,3.5,7195.0,12154.0,38617.0,60261.0,29.0,23.0,3.76,7.7,377.0,1307.0,1763.0,Squads
Flyvende Poteter,640098,236,2.1,4.9,4789,9561,25275,560141,390,2.86,8.4,4648,12180,21301,486357.0,137.0,1.76,6.2,2195.0,3628.0,23040.0,1647056.0,671.0,2.51,6.6,10230.0,24021.0,63356.0,164097.0,40.0,20.0,3.37,6.1,661.0,2095.0,7570.0,Squads
404 ɛʀʀʀօʀ,604031,158,1.37,2.8,5650,7550,25500,1358798,824,2.19,10.0,8273,16334,50160,176149.0,66.0,2.29,8.7,760.0,1591.0,7235.0,1195993.0,387.0,1.36,3.6,10821.0,14182.0,48861.0,146291.0,20.0,36.0,4.61,2.9,678.0,3032.0,5186.0,Squads
MastaSel,179753,86,1.78,3.5,2451,4202,6955,1908091,1541,2.89,12.5,12370,31242,65842,230306.0,109.0,2.65,11.9,913.0,2132.0,8692.0,1018442.0,674.0,2.69,10.5,6399.0,15394.0,35138.0,313285.0,82.0,84.0,5.68,6.1,1334.0,7117.0,10317.0,Duos
WMC_BORO-FRBAMBI,641467,110,0.91,2.5,4391,3885,27682,1433618,763,1.22,6.8,11147,12654,57430,218241.0,42.0,1.4,4.3,966.0,1292.0,10290.0,1040748.0,245.0,1.08,3.4,7129.0,7454.0,44683.0,107182.0,16.0,47.0,2.2,2.0,793.0,1710.0,3898.0,Duos
Fredator_,172464,29,0.98,1.9,1518,1452,6896,1625296,955,1.73,11.6,8202,12516,58717,405675.0,204.0,2.28,13.1,1556.0,3085.0,15380.0,1129835.0,260.0,1.21,3.6,7314.0,8536.0,45004.0,124020.0,42.0,35.0,4.0,7.4,568.0,2105.0,3948.0,Duos
Kronxs.,835258,146,2.12,3.8,3888,7932,34382,890221,411,3.61,10.7,3834,12374,32331,557540.0,228.0,2.34,10.6,2158.0,4507.0,24032.0,1054869.0,334.0,2.67,7.5,4436.0,10949.0,41323.0,29424.0,9.0,13.0,4.28,7.1,126.0,501.0,953.0,Squads
Twitch Princeps,545946,256,2.64,12.1,2109,4888,21633,1108296,1022,5.05,28.8,3554,12781,36429,368123.0,280.0,4.23,25.8,1085.0,3407.0,13616.0,1309769.0,808.0,3.31,16.5,4896.0,13520.0,48835.0,202893.0,66.0,64.0,8.75,9.8,676.0,5335.0,6398.0,Squads
Sky-Pizza,1016491,174,1.27,2.0,8812,10953,38326,739817,328,2.97,9.3,3509,9437,28608,137746.0,35.0,2.29,5.1,693.0,1508.0,5892.0,1430793.0,421.0,2.08,5.2,8020.0,15819.0,56379.0,755520.0,116.0,114.0,2.51,3.2,3659.0,8895.0,22568.0,Solo
O B L I O,719002,96,0.69,2.1,4522,3055,33914,973743,400,0.85,8.8,4544,3504,42214,278692.0,99.0,1.1,8.9,1111.0,1118.0,11975.0,1360022.0,362.0,0.88,5.8,6258.0,5205.0,59908.0,281060.0,54.0,76.0,1.57,3.7,1467.0,2212.0,11791.0,Squads
WAVE Seiyo,1953482,202,1.08,1.7,11786,12546,82794,979164,299,1.51,5.3,5591,8010,40651,115635.0,44.0,2.85,8.5,520.0,1356.0,4514.0,283829.0,54.0,1.2,3.0,1788.0,2077.0,12003.0,1492198.0,33.0,49.0,5.27,0.7,4843.0,25340.0,57866.0,Solo
Casual Avi,963203,487,3.27,16.0,3038,8350,33965,1298971,715,1.94,12.4,5756,9766,50745,410733.0,286.0,4.98,25.7,1115.0,4128.0,14323.0,664853.0,248.0,1.8,8.5,2928.0,4837.0,26484.0,551228.0,90.0,123.0,2.26,5.6,1613.0,3446.0,14216.0,Duos
RajmaaChawal,751434,242,1.92,4.5,5332,9798,24926,1185518,753,2.08,12.6,5985,10907,41764,75446.0,46.0,3.15,17.1,269.0,703.0,2704.0,1318758.0,507.0,1.74,5.6,8994.0,14803.0,47363.0,426466.0,72.0,65.0,4.32,4.9,1475.0,6054.0,9970.0,Squads
Royal 山,2075571,82,1.0,0.4,22157,22083,88794,280181,142,1.42,4.7,3002,4047,10984,234031.0,47.0,1.41,3.5,1325.0,1807.0,10232.0,739809.0,110.0,1.14,1.4,7728.0,8700.0,31105.0,8661.0,5.0,5.0,1.05,1.3,382.0,396.0,304.0,Solo
ITZZZ SHOHAM,832575,51,0.99,0.6,8423,8250,33537,654049,128,1.27,2.3,5598,6961,27344,453960.0,53.0,1.13,1.5,3447.0,3844.0,20422.0,1380839.0,125.0,1.22,1.1,11564.0,13958.0,58296.0,363727.0,42.0,53.0,1.17,1.4,2909.0,3352.0,12475.0,Squads
it lovely kalil,1743773,218,0.85,1.8,12107,10051,77883,355749,137,1.14,5.8,2374,2547,15273,412941.0,95.0,1.08,4.2,2253.0,2323.0,19632.0,813695.0,204.0,1.28,4.1,4960.0,6109.0,34333.0,527955.0,82.0,77.0,2.84,4.9,1676.0,4530.0,13947.0,Solo
はぴはむ_ぱぱ,682101,353,4.27,16.8,2099,7460,22503,1436363,1085,5.62,25.1,4327,18204,51131,353556.0,268.0,5.8,25.1,1068.0,4641.0,12489.0,851272.0,471.0,4.18,16.2,2914.0,10203.0,30744.0,738688.0,126.0,67.0,5.77,5.4,2345.0,12811.0,27825.0,Duos
Apulze,445857,155,2.94,9.1,1695,4534,16656,1346860,985,4.24,20.7,4757,16001,45944,60423.0,24.0,3.23,10.9,220.0,633.0,2542.0,1473061.0,874.0,3.68,17.3,5039.0,15334.0,50856.0,83670.0,35.0,50.0,3.07,10.6,330.0,906.0,2663.0,Squads
リロードくん,529956,126,1.97,5.7,2223,4129,20530,1168661,604,2.26,14.5,4167,8039,48067,610375.0,540.0,4.94,37.2,1451.0,4501.0,21244.0,1017918.0,408.0,2.1,11.0,3712.0,6925.0,41085.0,916847.0,87.0,41.0,8.89,6.7,1291.0,10706.0,15299.0,Duos
The. Assassin,1034664,430,2.43,4.7,9122,21115,38213,587169,358,3.82,12.4,2886,9652,20178,466598.0,157.0,2.99,8.0,1959.0,5393.0,19581.0,1237289.0,578.0,3.05,8.1,7168.0,20076.0,45599.0,354372.0,138.0,148.0,4.23,7.1,1957.0,7691.0,13677.0,Solo
Twitch LeDémon51,544218,99,0.73,2.9,3367,2398,24570,1559155,701,1.47,9.9,7098,9383,63150,343024.0,149.0,2.09,12.4,1204.0,2202.0,13908.0,880318.0,192.0,1.09,4.2,4597.0,4800.0,38100.0,1882179.0,269.0,340.0,3.31,4.7,5784.0,18271.0,52801.0,Duos
Kyrhox_iwnl,2330970,177,0.77,0.6,28798,22086,102333,340170,100,1.02,4.3,2336,2281,14711,188781.0,21.0,0.42,1.6,1310.0,545.0,10015.0,464022.0,73.0,0.86,2.1,3450.0,2920.0,20604.0,402925.0,54.0,90.0,2.22,2.4,2225.0,4812.0,14192.0,Solo
TMK_WheresWaldo,1100375,183,1.17,2.6,7009,7989,46631,721107,355,1.7,9.2,3874,5983,27855,254593.0,104.0,2.71,11.3,918.0,2207.0,9850.0,1250778.0,319.0,1.72,6.1,5188.0,8371.0,51784.0,153528.0,44.0,83.0,1.53,5.5,802.0,1159.0,5764.0,Solo
SayKamstar,1496051,395,1.65,5.1,7811,12257,65157,292200,314,2.26,7.8,4040,8411,10951,198312.0,62.0,1.6,7.6,814.0,1201.0,10347.0,1336028.0,542.0,1.9,6.1,8951.0,15967.0,58811.0,193931.0,49.0,45.0,2.6,4.2,1178.0,2934.0,6141.0,Squads
Scoooter67,1345807,266,0.86,4.2,6353,5255,59528,1271150,689,0.94,12.6,5461,4505,53559,56565.0,39.0,1.35,21.4,182.0,193.0,2214.0,650449.0,245.0,0.77,6.9,3556.0,2535.0,28440.0,382868.0,66.0,81.0,4.25,6.2,1057.0,4207.0,9706.0,Solo
Owiipski,772708,101,0.91,1.8,5752,5150,34321,1348449,307,0.97,2.9,10527,9921,58992,336629.0,65.0,1.25,3.6,1793.0,2165.0,16059.0,865150.0,136.0,1.02,2.4,5667.0,5638.0,38343.0,614563.0,77.0,73.0,2.82,3.5,2227.0,6058.0,18661.0,Duos
Vertex duszekk,1096049,430,2.01,4.5,9637,18533,43196,324601,521,2.76,14.5,3597,8482,9502,780891.0,330.0,2.71,10.3,3190.0,7742.0,31561.0,1122044.0,619.0,2.29,7.4,8385.0,17768.0,42704.0,203039.0,191.0,183.0,2.37,10.4,1843.0,3915.0,5120.0,Solo
wildcat user,994172,129,1.77,1.9,6913,12012,36886,660915,222,2.05,4.6,4815,9411,25604,498119.0,116.0,2.45,4.2,2743.0,6449.0,20844.0,1170027.0,226.0,1.97,2.8,8099.0,15478.0,45789.0,199109.0,46.0,59.0,2.94,3.7,1239.0,3508.0,6428.0,Squads
TheDoobieDude,84038,17,1.8,3.4,495,862,3342,1775110,1240,2.48,13.3,9315,20063,56554,756153.0,238.0,1.6,7.4,3200.0,4740.0,33697.0,695215.0,215.0,1.75,5.3,4065.0,6720.0,27542.0,109199.0,81.0,98.0,3.21,15.9,510.0,1375.0,3011.0,Duos
DR 404,1232852,351,1.87,3.6,9851,17777,43546,722248,723,2.56,17.6,4100,8631,24381,150636.0,70.0,2.78,12.9,541.0,1309.0,6029.0,1215898.0,773.0,2.14,9.4,8199.0,15889.0,42161.0,745194.0,138.0,71.0,7.66,10.8,1282.0,8761.0,11443.0,Solo
ᵀʷᶦᵗᶜʰ Bala_Seca,371013,52,1.5,2.1,2490,3658,15924,2043728,1462,3.03,14.1,10401,27095,71884,299587.0,137.0,3.05,12.2,1125.0,3016.0,11809.0,607541.0,194.0,2.16,5.4,3620.0,7408.0,24029.0,130391.0,48.0,75.0,6.18,10.1,476.0,2645.0,3861.0,Duos
Macman on Switch,190991,39,1.15,4.2,924,1016,7964,1086614,756,3.22,18.6,4057,10617,39381,104512.0,78.0,5.77,25.2,310.0,1338.0,3618.0,1930862.0,767.0,1.78,8.8,8762.0,14267.0,78899.0,589098.0,269.0,150.0,2.07,12.0,2234.0,4071.0,21233.0,Squads
kaito 0109,908539,208,1.04,4.2,4937,4940,40401,1576521,497,1.3,5.5,8960,10986,68120,142162.0,43.0,1.6,7.2,596.0,885.0,6482.0,690889.0,165.0,1.41,5.2,3180.0,4250.0,30483.0,898067.0,106.0,174.0,1.69,2.4,4431.0,7323.0,31000.0,Duos
ShockΖ,226477,58,2.58,4.2,1370,3379,8013,871308,333,2.71,5.8,5729,14604,31568,53155.0,26.0,2.89,13.3,195.0,488.0,2234.0,2170660.0,663.0,2.34,4.2,15824.0,35419.0,76179.0,28605.0,11.0,10.0,3.52,7.6,144.0,468.0,755.0,Squads
ItsMichaelaa,96408,5,0.55,0.5,1068,582,4308,1161209,383,0.83,4.7,8149,6444,50580,151271.0,26.0,1.0,3.3,779.0,751.0,7449.0,1911315.0,376.0,0.74,2.7,13977.0,10119.0,85361.0,61841.0,5.0,16.0,0.95,0.6,791.0,750.0,2576.0,Squads
Brasco en scred,632315,93,1.03,2.8,3344,3338,26776,1659922,797,1.66,10.5,7589,11280,64252,216917.0,82.0,2.03,10.1,808.0,1472.0,9156.0,811162.0,200.0,1.29,4.9,4097.0,5013.0,33896.0,44176.0,6.0,14.0,3.55,3.7,161.0,551.0,1507.0,Duos
Shahonti,79280,28,1.11,8.8,320,325,3369,1564157,925,2.13,15.0,6148,11122,59241,468157.0,299.0,2.99,20.0,1495.0,3575.0,18338.0,1205712.0,368.0,1.3,6.4,5750.0,7006.0,51034.0,1228072.0,64.0,43.0,5.88,2.2,2872.0,16521.0,30597.0,Duos
Higs .,1327042,297,2.1,3.5,8488,17164,55240,539922,281,2.87,10.1,2784,7191,19156,726077.0,214.0,2.27,6.7,3208.0,6793.0,31330.0,724442.0,210.0,2.13,5.4,3920.0,7915.0,31094.0,128623.0,54.0,80.0,4.4,7.9,685.0,2779.0,4144.0,Solo
Roarrz,858259,378,2.55,6.3,5984,14273,30147,779420,785,2.87,13.6,5759,14258,27865,241688.0,183.0,5.2,26.5,690.0,2637.0,8164.0,1432303.0,839.0,2.73,10.0,8403.0,20678.0,52440.0,94861.0,28.0,35.0,4.19,5.1,552.0,2197.0,3327.0,Squads
DknMR,771715,36,0.73,0.6,6121,4451,34552,2247563,366,0.84,2.2,16981,13912,104074,22754.0,3.0,1.29,2.4,125.0,157.0,1042.0,277010.0,29.0,0.86,0.8,3567.0,3026.0,11803.0,154277.0,49.0,69.0,0.82,2.4,2006.0,1608.0,5389.0,Duos
Alehandro nespit,1340168,255,1.72,2.3,11046,18607,52642,237406,183,1.74,5.1,3589,5934,9305,675052.0,199.0,2.46,6.2,3188.0,7350.0,27754.0,1063407.0,332.0,1.84,3.7,8909.0,15742.0,43962.0,72689.0,19.0,14.0,3.66,3.8,502.0,1770.0,1671.0,Solo
cr4zy_lucky,902167,142,0.88,2.9,4948,4238,39322,1442513,710,1.52,10.4,6834,9292,58266,103264.0,46.0,2.32,11.5,400.0,823.0,4230.0,868632.0,298.0,1.44,7.2,4157.0,5549.0,36271.0,487069.0,48.0,69.0,3.19,3.3,1447.0,4460.0,11323.0,Duos
Anónimo tu vieja,583711,58,1.41,1.6,3644,5056,25187,1110252,421,2.19,7.9,5305,10704,42378,486269.0,80.0,1.35,3.3,2426.0,3171.0,23321.0,1136172.0,196.0,1.66,3.3,6026.0,9657.0,48616.0,120276.0,32.0,46.0,4.89,8.1,397.0,1786.0,3642.0,Squads
DEMONNNN Jimm1x.,459826,115,1.14,2.8,4116,4544,19982,1121629,566,1.52,8.4,6757,9389,45006,438120.0,118.0,1.26,5.9,1994.0,2370.0,21537.0,1293959.0,529.0,1.79,5.9,9013.0,15184.0,51449.0,323487.0,52.0,58.0,5.43,4.5,1168.0,6063.0,9829.0,Squads
ASD ψ,988825,97,1.66,1.4,6863,11234,40267,991306,367,2.78,6.6,5554,14394,35570,359503.0,105.0,1.97,6.4,1637.0,3015.0,15429.0,975165.0,172.0,2.17,3.0,5813.0,12246.0,38909.0,140699.0,30.0,45.0,2.98,4.7,645.0,1833.0,4597.0,Solo
Groot 69,1124468,331,1.36,2.0,16309,21716,45896,960697,348,1.51,3.6,9776,14206,41275,233828.0,58.0,1.36,4.7,1242.0,1611.0,10494.0,992203.0,299.0,1.38,2.3,13126.0,17711.0,41916.0,519875.0,103.0,113.0,2.43,2.7,3877.0,9176.0,14861.0,Solo
St3vsム,1624829,376,1.1,3.2,11625,12408,71109,330239,278,1.5,11.4,2442,3251,13096,264294.0,58.0,1.58,4.2,1381.0,2086.0,12521.0,1095065.0,593.0,2.64,11.1,5320.0,12461.0,42093.0,127878.0,29.0,30.0,3.18,3.2,909.0,2794.0,4679.0,Solo
Avgu57in,696076,115,1.94,2.8,4045,7612,25347,1906864,750,2.0,6.9,10803,20150,73283,51567.0,19.0,2.48,9.0,212.0,478.0,2046.0,659730.0,131.0,1.94,3.6,3597.0,6732.0,25464.0,104371.0,7.0,9.0,8.02,2.2,319.0,2501.0,3718.0,Duos
Vivoronte,990027,152,1.34,3.3,4672,6039,41009,1090480,414,1.58,7.2,5770,8464,43505,44835.0,11.0,1.4,5.2,210.0,278.0,1896.0,1172943.0,363.0,1.54,6.6,5516.0,7939.0,47230.0,502432.0,122.0,177.0,2.53,4.5,2740.0,6621.0,17163.0,Duos
f1ek4r,1074961,298,1.99,4.5,6650,12667,40229,242472,195,2.4,12.0,1620,3420,8302,433469.0,166.0,3.01,9.2,1801.0,4916.0,18021.0,1564159.0,790.0,2.68,8.5,9312.0,22813.0,57923.0,96180.0,133.0,77.0,3.0,11.6,1145.0,3032.0,3571.0,Squads
Luis_ ay лол,1625157,158,1.04,1.2,13111,13487,74563,264514,131,0.98,2.0,6485,6231,11041,300621.0,42.0,1.09,2.8,1509.0,1594.0,15476.0,1123064.0,165.0,1.09,1.6,10436.0,11168.0,51570.0,288971.0,58.0,83.0,1.8,1.9,3057.0,5406.0,8489.0,Solo
